bea_disgust_280|I'll be out of my head in fifteen minutes.
bea_disgust_281|I do not blame you for anything; remember that.
bea_disgust_283|The woman in you is only incidental  accidental  and irrelevant.
bea_disgust_284|There was no forecasting this strange girl's processes.
bea_disgust_285|But what they want with your toothbrush is more than I can imagine.
bea_disgust_286|Give them their choice between a fine or an official whipping.
bea_disgust_287|Keep an eye on him.
bea_disgust_288|Those are my oysters  he said at last.
bea_disgust_289|They are not regular oyster pirates  Nicholas continued.
bea_disgust_290|One by one the boys were captured.
bea_disgust_291|The weeks had gone by  and no overt acts had been attempted.
bea_disgust_292|Here  in the midmorning  the first casualty occurred.
bea_disgust_293|They were deep in the primeval forest.
bea_disgust_294|He had been foiled in his attempt to escape.
bea_disgust_295|And twenty men could hold it with spears and arrows.
bea_disgust_296|Bassett was a fastidious man.
bea_disgust_297|There's a big English general right now whose name is Roberts.
bea_disgust_298|This tacit promise of continued acquaintance gave Saxon a little joy-thrill.
bea_disgust_299|I tell you I am disgusted with this adventure tomfoolery and rot.
bea_disgust_300|From my earliest recollection my sleep was a period of terror.
bea_disgust_301|But all my dreams violated this law.
bea_disgust_302|It is very plausible to such people  a most convincing hypothesis.
bea_disgust_303|But they make the mistake of ignoring their own duality.
bea_disgust_304|I graduated last of my class.
bea_disgust_305|They had no fixed values  to be altered by adjectives and adverbs.
bea_disgust_306|He was pressing beyond the limits of his vocabulary.
bea_disgust_307|Very early in my life  I separated from my mother.
bea_disgust_308|His infernal chattering worries me even now as I think of it.
bea_disgust_309|White Leghorns  said Mrs Mortimer.
bea_disgust_310|Massage under tension  was the cryptic reply.
bea_disgust_311|Therefore  hurrah for the game.
bea_disgust_312|It lived in perpetual apprehension of that quarter of the compass.
bea_disgust_313|Broken-Tooth yelled with fright and pain.
bea_disgust_314|Thus was momentum gained in the Younger World.
bea_disgust_315|Saxon waited  for she knew a fresh idea had struck Billy.
bea_disgust_316|We had been chased by them ourselves  more than once.
bea_disgust_317|He was a wise hyena.
bea_disgust_318|Production is doubling and quadrupling upon itself.
bea_disgust_319|And the Edinburgh Evening News says  with editorial gloom.
bea_disgust_320|With my strength I slammed it full into Red-Eye's face.
bea_disgust_321|The log on which Lop-Ear was lying got adrift.
bea_disgust_322|This is a common experience with all of us.
bea_disgust_323|He considered the victory already his and stepped forward to the meat.
bea_disgust_324|It was not Red-Eye's way to forego revenge so easily.
bea_disgust_325|Whiz-zip-bang. Lop-Ear screamed with sudden anguish.
bea_disgust_326|Cherokee identified himself with his instinct.
bea_disgust_327|They were less stooped than we  less springy in their movements.
bea_disgust_328|The Fire People  like ourselves  lived in caves.
bea_disgust_329|Ah  indeed.
bea_disgust_330|Red-Eye never committed a more outrageous deed.
bea_disgust_331|Poor little Crooked-Leg was terribly scared.
bea_disgust_332|Unconsciously  our yells and exclamations yielded to this rhythm.
bea_disgust_333|This is no place for you.
bea_disgust_334|He'll knock you off a few sticks in no time.
bea_disgust_335|Red-Eye swung back and forth on the branch farther down.
bea_disgust_336|So unexpected was my charge that I knocked him off his feet.
bea_neutral_001|Author of the danger trail  Philip Steels  etc.
bea_neutral_002|Not at this particular case  Tom  apologized Whittemore.
bea_neutral_003|For the twentieth time that evening the two men shook hands.
bea_neutral_004|Lord  but I'm glad to see you again  Phil.
bea_neutral_005|Will we ever forget it.
bea_neutral_006|God bless 'em  I hope I'll go on seeing them forever.
bea_neutral_007|And you always want to see it in the superlative degree.
bea_neutral_008|Gad  your letter came just in time.
bea_neutral_009|He turned sharply  and faced Gregson across the table.
bea_neutral_010|I'm playing a single hand in what looks like a losing game.
bea_neutral_011|If I ever needed a fighter in my life I need one now.
bea_neutral_012|Gregson shoved back his chair and rose to his feet.
bea_neutral_013|He was a head shorter than his companion  of almost delicate physique.
bea_neutral_014|Now you're coming down to business  Phil  he exclaimed.
bea_neutral_015|It's the aurora borealis.
bea_neutral_016|There's Fort Churchill  a rifle-shot beyond the ridge  asleep.
bea_neutral_017|From that moment his friendship for Belize turns to hatred and jealousy.
bea_neutral_018|There was a change now.
bea_neutral_019|I followed the line of the proposed railroad  looking for chances.
bea_neutral_020|Clubs and balls and cities grew to be only memories.
bea_neutral_021|It fairly clubbed me into recognizing it.
bea_neutral_022|Hardly were our plans made public before we were met by powerful opposition.
bea_neutral_023|A combination of Canadian capital quickly organized and petitioned for the same privileges.
bea_neutral_024|It was my reports from the north which chiefly induced people to buy.
bea_neutral_025|I was about to do this when cooler judgment prevailed.
bea_neutral_026|It occurred to me that there would have to be an accounting.
bea_neutral_027|To my surprise he began to show actual enthusiasm in my favor.
bea_neutral_028|Robbery  bribery  fraud.
bea_neutral_029|Their forces were already moving into the north country.
bea_neutral_030|I had faith in them.
bea_neutral_031|They were three hundred yards apart.
bea_neutral_032|Since then some mysterious force has been fighting us at every step.
bea_neutral_033|He unfolded a long typewritten letter  and handed it to Gregson.
bea_neutral_034|Men of Selden's stamp don't stop at women and children.
bea_neutral_035|He stopped  and Philip nodded at the horrified question in his eyes.
bea_neutral_036|She turned in at the hotel.
bea_neutral_037|I was the only one who remained sitting.
bea_neutral_038|We'll have to watch our chances.
bea_neutral_039|The ship should be in within a week or ten days.
bea_neutral_040|I suppose you wonder why she is coming up here.
bea_neutral_041|Meanwhile I'll go out to breathe a spell.
bea_neutral_042|How could he explain his possession of the sketch.
bea_neutral_043|It seemed nearer to him since he had seen and talked with Gregson.
bea_neutral_044|Her own betrayal of herself was like tonic to Philip.
bea_neutral_045|He moved away as quietly as he had come.
bea_neutral_046|The girl faced him  her eyes shining with sudden fear.
bea_neutral_047|Close beside him gleamed the white fangs of the wolf-dog.
bea_neutral_048|He looked at the handkerchief more  closely.
bea_neutral_049|Gregson was asleep when he re-entered the cabin.
bea_neutral_050|In spite of their absurdity the words affected Philip curiously.
bea_neutral_051|The lace was of a delicate ivory color  faintly tinted with yellow.
bea_neutral_052|It was a curious coincidence.
bea_neutral_053|Suddenly his fingers closed tightly over the handkerchief.
bea_neutral_054|There was nothing on the rock.
bea_neutral_055|Philip stood undecided  his ears strained to catch the slightest sound.
bea_neutral_056|Pearce's little eyes were fixed on him shrewdly.
bea_neutral_057|I have no idea  replied Philip.
bea_neutral_058|I came for information more out of curiosity than anything else.
bea_neutral_059|His immaculate appearance was gone.
bea_neutral_060|Anyway  no one saw her like that.
bea_neutral_061|Philip snatched at the letter which Gregson held out to him.
bea_neutral_063|Yes  it was a man who asked  a stranger.
bea_neutral_064|The fourth and fifth days passed without any developments.
bea_neutral_065|They closed now until his fingers were like cords of steel.
bea_neutral_066|He saw Jeanne falter for a moment.
bea_neutral_068|In a flash Philip followed its direction.
bea_neutral_069|It was his intention to return to Eileen and her father.
bea_neutral_070|He would first hunt up Gregson and begin his work there.
bea_neutral_071|What was the object of your little sensation.
bea_neutral_072|But who was Eileen's double.
bea_neutral_073|The promoter's eyes were heavy  with little puffy bags under them.
bea_neutral_074|And now  down there  Eileen was waiting for him.
bea_neutral_075|There has been a change  she interrupted him.
bea_neutral_076|The gray eyes faltered; the flush deepened.
bea_neutral_077|It is the fire  partly  she said.
bea_neutral_078|Then  and at supper  he tried to fathom her.
bea_neutral_079|It was a large canoe.
bea_neutral_080|What if Jeanne failed him.
bea_neutral_081|What if she did not come to the rock.
bea_neutral_082|His face was streaming with blood.
bea_neutral_083|A shadow was creeping over Pierre's eyes.
bea_neutral_084|Scarcely had he uttered the name when Pierre's closing eyes shot open.
bea_neutral_085|A trickle of fresh blood ran over his face.
bea_neutral_086|Death had come with terrible suddenness.
bea_neutral_087|Philip bent lower  and stared into the face of the dead man.
bea_neutral_088|He made sure that the magazine was loaded  and resumed his paddling.
bea_neutral_089|The nightglow was treacherous to shoot by.
bea_neutral_090|The singing voice approached rapidly.
bea_neutral_091|His blood grew hot with rage at the thought.
bea_neutral_092|He went down in midstream  searching the shadows of both shores.
bea_neutral_093|For a full minute he crouched and listened.
bea_neutral_094|He had barely entered this when he saw the glow of a fire.
bea_neutral_095|A big canvas tent was the first thing to come within his vision.
bea_neutral_096|Perhaps she had already met her fate a little deeper in the forest.
bea_neutral_097|Then you can arrange yourself comfortably among these robes in the bow.
bea_neutral_098|Shall I carry you.
bea_neutral_099|A maddening joy pounded in his brain.
bea_neutral_100|You must sleep  he urged.
bea_neutral_101|You  you would not keep the truth from me.
bea_neutral_102|He will follow us soon.
bea_neutral_103|But there came no promise from the bow of the canoe.
bea_neutral_104|She was sleeping under his protection as sweetly as a child.
bea_neutral_105|Only  it is so wonderful  so almost impossible to believe.
bea_neutral_106|The emotion which she had suppressed burst forth now in a choking sob.
bea_neutral_107|If you only could know how I thank you.
bea_neutral_108|He waded into the edge of the water and began scrubbing himself.
bea_neutral_109|Do you know that you are shaking my confidence in you.
bea_neutral_110|Much  replied Jeanne  as tersely.
bea_neutral_111|Instead  he joined her; and they ate like two hungry children.
bea_neutral_112|He was wounded in the arm.
bea_neutral_113|I suppose you picked that lingo up among the Indians.
bea_neutral_114|Her words sent a strange chill through Philip.
bea_neutral_115|He had no excuse for the feelings which were aroused in him.
bea_neutral_116|Was it the rendezvous of those who were striving to work his ruin.
bea_neutral_117|She added  with genuine sympathy in her face and voice.
bea_neutral_118|Pierre obeys me when we are together.
bea_neutral_119|Jeanne was turning the bow shoreward.
bea_neutral_120|My right foot feels like that of a Chinese debutante.
bea_neutral_121|They ate dinner at the fifth  and rested for two hours.
bea_neutral_122|Two years ago I gave up civilization for this.
bea_neutral_123|She had died from cold and starvation.
bea_neutral_124|It was Jeanne singing softly over beyond the rocks.
bea_neutral_125|He was determined now to maintain a more certain hold upon himself.
bea_neutral_126|Each day she became a more vital part of him.
bea_neutral_127|It was a temptation  but he resisted it.
bea_neutral_128|This one hope was destroyed as quickly as it was born.
bea_neutral_129|Her face was against his breast.
bea_neutral_130|She was his now  forever.
bea_neutral_131|Providence had delivered him through the maelstrom.
bea_neutral_132|A cry of joy burst from Philip's lips.
bea_neutral_133|Philip began to feel that he had foolishly overestimated his strength.
bea_neutral_134|He obeyed the pressure of her hand.
bea_neutral_135|I am going to surprise father  and you will go with Pierre.
bea_neutral_136|About him  everywhere  were the evidences of luxury and of age.
bea_neutral_137|Then he stepped back with a low cry of pleasure.
bea_neutral_138|In the picture he saw each moment a greater resemblance to Jeanne.
bea_neutral_139|He told himself that as he washed himself and groomed his disheveled clothes.
bea_neutral_140|Accept a father's blessing  and with it  this.
bea_neutral_141|It seems like a strange pointing of the hand of God.
bea_neutral_142|Such things had occurred before  he told Philip.
bea_neutral_143|Ah  I had forgotten  he exclaimed.
bea_neutral_144|But there was something even more startling than this resemblance.
bea_neutral_145|I have to be careful of them  as they tear very easily.
bea_neutral_146|Of course  that is uninteresting  she continued.
bea_neutral_147|A moment before he was intoxicated by a joy that was almost madness.
bea_neutral_148|Now these things had been struck dead within him.
bea_neutral_149|For an instant he saw Pierre drawn like a silhouette against the sky.
bea_neutral_150|Goodbye  Pierre  he shouted.
bea_neutral_151|And MacDougall was beyond the trail  with three weeks to spare.
bea_neutral_152|Philip thrust himself against it and entered.
bea_neutral_153|MacDougall tapped his forehead suspiciously with a stubby forefinger.
bea_neutral_154|He was smooth-shaven  and his hair and eyes were black.
bea_neutral_155|Won't you draw up  gentlemen.
bea_neutral_156|A strange fire burned in his eyes when Thorpe turned.
bea_neutral_157|He had worshiped her  as Dante might have worshiped Beatrice.
bea_neutral_158|Does that look good.
bea_neutral_159|They look as though he had been drumming a piano all his life.
bea_neutral_160|You want to go over and see his gang throw dirt.
bea_neutral_161|Take away their foreman and they wouldn't be worth their grub.
bea_neutral_162|That's the sub-foreman  explained Thorpe.
bea_neutral_163|Philip made no effort to follow.
bea_neutral_164|He came first a year ago  and revealed himself to Jeanne.
bea_neutral_165|They are to attack your camp tomorrow night.
bea_neutral_166|Two days ago Jeanne learned where her father's men were hiding.
bea_neutral_167|I was near the cabin  and saw you.
bea_neutral_168|Low bush whipped him in the face and left no sting.
bea_neutral_169|Suddenly Jeanne stopped for an instant.
bea_neutral_170|There was none of the joy of meeting in his face.
bea_neutral_171|And when you come back in a few days  bring Eileen.
bea_neutral_172|Gregson had left the outer door slightly ajar.
bea_neutral_173|The date was nearly eighteen years old.
bea_neutral_175|Down there the earth was already swelling with life.
bea_neutral_176|For the first time in his life he was yearning for a scrap.
bea_neutral_177|She had been thoroughly and efficiently mauled.
bea_neutral_178|Every bone in her aged body seemed broken or dislocated.
bea_neutral_179|Tomorrow I'm going after that bear  he said.
bea_neutral_180|If not  let's say our prayers and go to bed.
bea_neutral_181|So cheer up  and give us your paw.
bea_neutral_182|This time he did not yap for mercy.
bea_neutral_183|And the air was growing chilly.
bea_neutral_184|Don't you see  I'm chewing this thing in two.
bea_neutral_185|The questions may have come vaguely in his mind.
bea_neutral_186|Like a flash he launched himself into the feathered mass of the owl.
bea_neutral_187|Ahead of them they saw a glimmer of sunshine.
bea_neutral_188|Two gigantic owls were tearing at the carcass.
bea_neutral_189|The big-eyed  clucking moose-birds were most annoying.
bea_neutral_190|Next to them the Canada jays were most persistent.
bea_neutral_191|For a time the exciting thrill of his adventure was gone.
bea_neutral_192|He did not rush in.
bea_neutral_193|It was edged with ice.
bea_neutral_194|He drank of the water cautiously.
bea_neutral_195|But a strange thing happened.
bea_neutral_196|He began to follow the footprints of the dog.
bea_neutral_197|Such a dog the wise driver kills  or turns loose.
bea_neutral_198|Sometimes her dreams were filled with visions.
bea_neutral_199|Thus had the raw wilderness prepared him for this day.
bea_neutral_200|He leapt again  and the club caught him once more.
bea_neutral_201|He cried  and swung the club wildly.
bea_neutral_202|She turned  fearing that Jacques might see what was in her face.
bea_neutral_203|They were following the shore of a lake.
bea_neutral_204|The wolf-dog thrust his gaunt muzzle toward him.
bea_neutral_205|From now on we're pals.
bea_neutral_206|He says he bought him of Jacques Le Beau.
bea_neutral_207|How much was it.
bea_neutral_208|Youth had come back to her  freed from the yoke of oppression.
bea_neutral_209|It was not a large lake  and almost round.
bea_neutral_210|Its diameter was not more than two hundred yards.
bea_neutral_211|It drowned all sound that brute agony and death may have made.
bea_neutral_212|Fresh cases  still able to walk  they clustered about the spokesman.
bea_neutral_213|Between him and the beach was the cane-grass fence of the compound.
bea_neutral_214|Besides  he was paid one case of tobacco per head.
bea_neutral_215|They die out of spite.
bea_neutral_216|The other felt a sudden wave of irritation rush through him.
bea_neutral_217|Oppressive as the heat had been  it was now even more oppressive.
bea_neutral_218|The ringing of the big bell aroused him.
bea_neutral_219|At first he puzzled over something untoward he was sure had happened.
bea_neutral_220|A dead man is of no use on a plantation.
bea_neutral_221|I don't know why you're here at all.
bea_neutral_222|What part of the United States is your home.
bea_neutral_223|My  I'm almost homesick for it already.
bea_neutral_224|She nodded  and her eyes grew soft and moist.
bea_neutral_225|I was brought up the way most girls in Hawaii are brought up.
bea_neutral_226|That came before my A B C's.
bea_neutral_227|It was the same way with our revolvers and rifles.
bea_neutral_228|But it contributed to the smash.
bea_neutral_229|The last one I knew was an overseer.
bea_neutral_230|Do you know any good land around here.
bea_neutral_231|The Resident Commissioner is away in Australia.
bea_neutral_232|I cannot follow you  she said.
bea_neutral_233|I never allow what can't be changed to annoy me.
bea_neutral_234|Why  the average review is more nauseating than cod liver oil.
bea_neutral_235|His voice was passionately rebellious.
bea_neutral_236|Don't you see I hate you.
bea_neutral_237|So Hughie and I did the managing ourselves.
bea_neutral_238|It happened to him at the Gallina Society in Oakland one afternoon.
bea_neutral_239|He cried in such genuine dismay that she broke into hearty laughter.
bea_neutral_240|Wash your hands of me.
bea_neutral_241|I think it's much nicer to quarrel.
bea_neutral_243|I only read the quotations.
bea_neutral_244|He was the soul of devotion to his employers.
bea_neutral_245|Out of his eighteen hundred  he laid aside sixteen hundred each year.
bea_neutral_246|You have heard always how he was the lover of the Princess Naomi.
bea_neutral_247|They ought to pass here some time today.
bea_neutral_248|I had been sad too long already.
bea_neutral_249|All eyes  however  were staring at him in certitude of expectancy.
bea_neutral_250|He had observed the business life of Hawaii and developed a vaulting ambition.
bea_neutral_251|I may manage to freight a cargo back as well.
bea_neutral_252|O'Brien had been a clean living young man with ideals.
bea_neutral_253|He it was that lived to found the family of the Patino.
bea_neutral_254|Straight out they swam  their heads growing smaller and smaller.
bea_neutral_255|You won't die of malnutrition  be sure of that.
bea_neutral_256|See the length of the body and that elongated neck.
bea_neutral_257|They are coming ashore  whoever they are.
bea_neutral_258|Soaked in seawater they offset the heat rays.
bea_neutral_259|Think of investing in such an adventure.
bea_neutral_260|Nobody knew his history  they of the Junta least of all.
bea_neutral_261|I have been doubly baptized.
bea_neutral_262|They wouldn't be sweeping a big vessel like the Martha.
bea_neutral_263|Joan looked triumphantly at Sheldon  who bowed.
bea_neutral_264|And I hope you've got plenty of chain out  Captain Young.
bea_neutral_265|The discovery seemed to have been made on the spur of the moment.
bea_neutral_266|They handled two men already  both grub-thieves.
bea_neutral_267|Eli Harding asked  as Shunk started to follow.
bea_neutral_268|Now go ahead and tell me in a straightforward way what has happened.
bea_neutral_269|That's where they cut off the Scottish Chiefs and killed all hands.
bea_neutral_270|And after the bath a shave would not be bad.
bea_neutral_271|Now please give a plain statement of what occurred.
bea_neutral_272|You can take a vacation on pay.
bea_neutral_273|They are big trees and require plenty of room.
bea_neutral_274|And Raoul listened again to the tale of the house.
bea_neutral_275|There are no kiddies and half grown youths among them.
bea_neutral_276|Oolong Atoll was one hundred and forty miles in circumference.
bea_neutral_277|McCoy found a stifling  poisonous atmosphere in the pent cabin.
bea_neutral_278|It would give me nervous prostration.
bea_neutral_280|I'll be out of my head in fifteen minutes.
bea_neutral_281|I do not blame you for anything; remember that.
bea_neutral_282|If you mean to insinuate -- Brentwood began hotly.
bea_neutral_283|The woman in you is only incidental  accidental  and irrelevant.
bea_neutral_284|There was no forecasting this strange girl's processes.
bea_neutral_285|But what they want with your toothbrush is more than I can imagine.
bea_neutral_286|Give them their choice between a fine or an official whipping.
bea_neutral_287|Keep an eye on him.
bea_neutral_289|They are not regular oyster pirates  Nicholas continued.
bea_neutral_290|One by one the boys were captured.
bea_neutral_291|The weeks had gone by  and no overt acts had been attempted.
bea_neutral_292|Here  in the midmorning  the first casualty occurred.
bea_neutral_293|They were deep in the primeval forest.
bea_neutral_294|He had been foiled in his attempt to escape.
bea_neutral_295|And twenty men could hold it with spears and arrows.
bea_neutral_296|Bassett was a fastidious man.
bea_neutral_297|There's a big English general right now whose name is Roberts.
bea_neutral_298|This tacit promise of continued acquaintance gave Saxon a little joy-thrill.
bea_neutral_299|I tell you I am disgusted with this adventure tomfoolery and rot.
bea_neutral_300|From my earliest recollection my sleep was a period of terror.
bea_neutral_301|But all my dreams violated this law.
bea_neutral_302|It is very plausible to such people  a most convincing hypothesis.
bea_neutral_303|But they make the mistake of ignoring their own duality.
bea_neutral_304|I graduated last of my class.
bea_neutral_305|They had no fixed values  to be altered by adjectives and adverbs.
bea_neutral_306|He was pressing beyond the limits of his vocabulary.
bea_neutral_307|Very early in my life  I separated from my mother.
bea_neutral_308|His infernal chattering worries me even now as I think of it.
bea_neutral_309|White Leghorns  said Mrs Mortimer.
bea_neutral_310|Massage under tension  was the cryptic reply.
bea_neutral_311|Therefore  hurrah for the game.
bea_neutral_312|It lived in perpetual apprehension of that quarter of the compass.
bea_neutral_313|Broken-Tooth yelled with fright and pain.
bea_neutral_314|Thus was momentum gained in the Younger World.
bea_neutral_315|Saxon waited  for she knew a fresh idea had struck Billy.
bea_neutral_316|We had been chased by them ourselves  more than once.
bea_neutral_317|He was a wise hyena.
bea_neutral_318|Production is doubling and quadrupling upon itself.
bea_neutral_319|And the Edinburgh Evening News says  with editorial gloom.
bea_neutral_320|With my strength I slammed it full into Red-Eye's face.
bea_neutral_321|The log on which Lop-Ear was lying got adrift.
bea_neutral_322|This is a common experience with all of us.
bea_neutral_323|He considered the victory already his and stepped forward to the meat.
bea_neutral_324|It was not Red-Eye's way to forego revenge so easily.
bea_neutral_325|Whiz-zip-bang. Lop-Ear screamed with sudden anguish.
bea_neutral_326|Cherokee identified himself with his instinct.
bea_neutral_327|They were less stooped than we  less springy in their movements.
bea_neutral_328|The Fire People  like ourselves  lived in caves.
bea_neutral_329|Ah  indeed.
bea_neutral_330|Red-Eye never committed a more outrageous deed.
bea_neutral_331|Poor little Crooked-Leg was terribly scared.
bea_neutral_332|Unconsciously  our yells and exclamations yielded to this rhythm.
bea_neutral_334|He'll knock you off a few sticks in no time.
bea_neutral_335|Red-Eye swung back and forth on the branch farther down.
bea_neutral_336|So unexpected was my charge that I knocked him off his feet.
bea_neutral_337|Encouraged by my conduct  Big-Face became a sudden ally.
bea_neutral_338|The fighting had now become intermittent.
bea_neutral_339|They obeyed him  and went here and there at his commands.
bea_neutral_340|It was like the beating of hoofs.
bea_neutral_341|Why  doggone you all  shake again.
bea_neutral_342|Seventeen  no  eighteen days ago.
bea_neutral_343|You mean for this State  General  Alberta.
bea_neutral_344|He seemed to fill it with his tremendous vitality.
bea_neutral_345|She was trying to pass the apron string around him.
bea_neutral_346|Get down and dig in.
bea_neutral_347|They are greatly delighted with anything that is bright or giveth a sound.
bea_neutral_348|They only lifted seven hundred and fifty.
bea_neutral_349|It was simple  in its way  and no virtue of his.
bea_neutral_350|Is that Pat Hanrahan's mug looking hungry and willing.
bea_neutral_351|It was more like sugar.
bea_neutral_352|I'm sure going along with you all  Elijah.
bea_neutral_353|Here the explosion of mirth drowned him out.
bea_neutral_354|Fresh meat they failed to obtain.
bea_neutral_355|A burst of laughter was his reward.
bea_neutral_356|You don't catch me at any such foolishness.
bea_neutral_357|A month passed by  and Bonanza Creek remained quiet.
bea_neutral_358|They continued valiantly to lie  but the truth continued to outrun them.
bea_neutral_359|Earth and gravel seemed to fill the pan.
bea_neutral_360|But he no longer cared quite so much for that form of diversion.
bea_neutral_361|But he did not broach it  preferring to mature it carefully.
bea_neutral_362|Nope  not the slightest idea.
bea_neutral_363|It is not an attempt to smash the market.
bea_neutral_364|We have plenty of capital ourselves  and yet we want more.
bea_sleepiness_001|Author of the danger trail  Philip Steels  etc.
bea_sleepiness_002|Not at this particular case  Tom  apologized Whittemore.
bea_sleepiness_003|For the twentieth time that evening the two men shook hands.
bea_sleepiness_004|Lord  but I'm glad to see you again  Phil.
bea_sleepiness_005|Will we ever forget it.
bea_sleepiness_006|God bless 'em  I hope I'll go on seeing them forever.
bea_sleepiness_007|And you always want to see it in the superlative degree.
bea_sleepiness_008|Gad  your letter came just in time.
bea_sleepiness_009|He turned sharply  and faced Gregson across the table.
bea_sleepiness_010|I'm playing a single hand in what looks like a losing game.
bea_sleepiness_011|If I ever needed a fighter in my life I need one now.
bea_sleepiness_012|Gregson shoved back his chair and rose to his feet.
bea_sleepiness_013|He was a head shorter than his companion  of almost delicate physique.
bea_sleepiness_014|Now you're coming down to business  Phil  he exclaimed.
bea_sleepiness_015|It's the aurora borealis.
bea_sleepiness_016|There's Fort Churchill  a rifle-shot beyond the ridge  asleep.
bea_sleepiness_017|From that moment his friendship for Belize turns to hatred and jealousy.
bea_sleepiness_018|There was a change now.
bea_sleepiness_019|I followed the line of the proposed railroad  looking for chances.
bea_sleepiness_020|Clubs and balls and cities grew to be only memories.
bea_sleepiness_021|It fairly clubbed me into recognizing it.
bea_sleepiness_023|A combination of Canadian capital quickly organized and petitioned for the same privileges.
bea_sleepiness_024|It was my reports from the north which chiefly induced people to buy.
bea_sleepiness_025|I was about to do this when cooler judgment prevailed.
bea_sleepiness_026|It occurred to me that there would have to be an accounting.
bea_sleepiness_027|To my surprise he began to show actual enthusiasm in my favor.
bea_sleepiness_028|Robbery  bribery  fraud.
bea_sleepiness_029|Their forces were already moving into the north country.
bea_sleepiness_030|I had faith in them.
bea_sleepiness_031|They were three hundred yards apart.
bea_sleepiness_032|Since then some mysterious force has been fighting us at every step.
bea_sleepiness_033|He unfolded a long typewritten letter  and handed it to Gregson.
bea_sleepiness_034|Men of Selden's stamp don't stop at women and children.
bea_sleepiness_035|He stopped  and Philip nodded at the horrified question in his eyes.
bea_sleepiness_036|She turned in at the hotel.
bea_sleepiness_037|I was the only one who remained sitting.
bea_sleepiness_038|We'll have to watch our chances.
bea_sleepiness_039|The ship should be in within a week or ten days.
bea_sleepiness_040|I suppose you wonder why she is coming up here.
bea_sleepiness_041|Meanwhile I'll go out to breathe a spell.
bea_sleepiness_042|How could he explain his possession of the sketch.
bea_sleepiness_043|It seemed nearer to him since he had seen and talked with Gregson.
bea_sleepiness_044|Her own betrayal of herself was like tonic to Philip.
bea_sleepiness_045|He moved away as quietly as he had come.
bea_sleepiness_046|The girl faced him  her eyes shining with sudden fear.
bea_sleepiness_047|Close beside him gleamed the white fangs of the wolf-dog.
bea_sleepiness_048|He looked at the handkerchief more  closely.
bea_sleepiness_049|Gregson was asleep when he re-entered the cabin.
bea_sleepiness_050|In spite of their absurdity the words affected Philip curiously.
bea_sleepiness_051|The lace was of a delicate ivory color  faintly tinted with yellow.
bea_sleepiness_052|It was a curious coincidence.
bea_sleepiness_053|Suddenly his fingers closed tightly over the handkerchief.
bea_sleepiness_054|There was nothing on the rock.
bea_sleepiness_055|Philip stood undecided  his ears strained to catch the slightest sound.
bea_sleepiness_056|Pearce's little eyes were fixed on him shrewdly.
bea_sleepiness_057|I have no idea  replied Philip.
bea_sleepiness_058|I came for information more out of curiosity than anything else.
bea_sleepiness_059|His immaculate appearance was gone.
bea_sleepiness_060|Anyway  no one saw her like that.
bea_sleepiness_061|Philip snatched at the letter which Gregson held out to him.
bea_sleepiness_062|The men stared into each other's face.
bea_sleepiness_063|Yes  it was a man who asked  a stranger.
bea_sleepiness_064|The fourth and fifth days passed without any developments.
bea_sleepiness_065|They closed now until his fingers were like cords of steel.
bea_sleepiness_066|He saw Jeanne falter for a moment.
bea_sleepiness_068|In a flash Philip followed its direction.
bea_sleepiness_069|It was his intention to return to Eileen and her father.
bea_sleepiness_070|He would first hunt up Gregson and begin his work there.
bea_sleepiness_071|What was the object of your little sensation.
bea_sleepiness_072|But who was Eileen's double.
bea_sleepiness_073|The promoter's eyes were heavy  with little puffy bags under them.
bea_sleepiness_074|And now  down there  Eileen was waiting for him.
bea_sleepiness_075|There has been a change  she interrupted him.
bea_sleepiness_076|The gray eyes faltered; the flush deepened.
bea_sleepiness_077|It is the fire  partly  she said.
bea_sleepiness_078|Then  and at supper  he tried to fathom her.
bea_sleepiness_079|It was a large canoe.
bea_sleepiness_080|What if Jeanne failed him.
bea_sleepiness_081|What if she did not come to the rock.
bea_sleepiness_082|His face was streaming with blood.
bea_sleepiness_083|A shadow was creeping over Pierre's eyes.
bea_sleepiness_084|Scarcely had he uttered the name when Pierre's closing eyes shot open.
bea_sleepiness_085|A trickle of fresh blood ran over his face.
bea_sleepiness_086|Death had come with terrible suddenness.
bea_sleepiness_087|Philip bent lower  and stared into the face of the dead man.
bea_sleepiness_088|He made sure that the magazine was loaded  and resumed his paddling.
bea_sleepiness_089|The nightglow was treacherous to shoot by.
bea_sleepiness_090|The singing voice approached rapidly.
bea_sleepiness_091|His blood grew hot with rage at the thought.
bea_sleepiness_092|He went down in midstream  searching the shadows of both shores.
bea_sleepiness_093|For a full minute he crouched and listened.
bea_sleepiness_094|He had barely entered this when he saw the glow of a fire.
bea_sleepiness_095|A big canvas tent was the first thing to come within his vision.
bea_sleepiness_096|Perhaps she had already met her fate a little deeper in the forest.
bea_sleepiness_097|Then you can arrange yourself comfortably among these robes in the bow.
bea_sleepiness_098|Shall I carry you.
bea_sleepiness_099|A maddening joy pounded in his brain.
bea_sleepiness_100|You must sleep  he urged.
bea_sleepiness_101|You  you would not keep the truth from me.
bea_sleepiness_102|He will follow us soon.
bea_sleepiness_103|But there came no promise from the bow of the canoe.
bea_sleepiness_104|She was sleeping under his protection as sweetly as a child.
